#  (1) name
#  (2) XC CALIFA
#  (3) YC CALIFA
#  (4) RA_gal_CAL from cube
#  (5) DEC_gal_CAL from cube
#  (6) XC PanStarss hips images
#  (7) YC PanStarss hips images
#  (8) RA_gal_arc from PanStarss
#  (9) DEC_gal_arc from PanStarss
# (10) D_RA
# (11) D_DEC
name,XC,YC,RA_gal_CAL,DEC_gal_CAL,xc_hips,yc_hips,RA_gal_arc,DEC_gal_arc,D_RA,D_DEC
NGC0364,32.8147307587434,31.8825058945911,16.1700963303355,-0.802761248458282,249.684090001079,249.579955451728,16.1700793850139,-0.802670615661607,0.0609971717664804,-0.32627806802914
NGC0384,37.6292243850079,32.7041541815512,16.8547747845514,32.292367820606,252.508449605768,252.488927879558,16.8542491550394,32.292798892788,1.5995861712922,-1.5518598550841
NGC0426,34.5459464364233,32.6462558095128,18.2026776517879,-0.290285262275135,249.377082466108,249.790054849345,18.2024882917534,-0.290107994515065,0.681687385744612,-0.638163936251357
NGC0429,31.4524441076173,33.4755024906454,18.2394163362179,-0.345107010113037,249.41560705925,249.377550594743,18.2392490965931,-0.344923561300966,0.602051739838415,-0.660415723455987
NGC0444,37.2899415273717,32.2538707506732,18.956567838428,31.0811531229755,247.539285735565,247.340831193248,18.9563555927634,31.0809166864423,0.654391231547327,0.851171519558136
NGC0447,34.5494793347348,33.67664754163,18.9065574143288,33.0679963100273,246.839000957791,245.115155889419,18.9066208810842,33.0676976457439,-0.191472386480534,1.07519142005685
NGC0472,34.5005998396019,31.5076228913323,20.119681055511,32.7088912285809,249.372838073607,249.988030818787,20.1195047161926,32.7091268030819,0.534154080487721,-0.848068203413277
NGC0477,36.748259338211,30.9255494501997,20.3347359637558,40.4885818896602,245.395486620896,244.826723145722,20.3346107874999,40.4881852426826,0.342725036536557,1.42792911943275
NGC0495,37.3538681941867,32.4076202626901,20.7330845757931,33.4719199237909,245.718645774978,245.36684430943,20.7330366367175,33.4714433803709,0.143959902897776,1.71555631187061
NGC0496,36.5038398690557,33.412810952289,20.7982651394188,33.5297738387724,246.597821208047,244.830994342954,20.7980876240012,33.5292422684973,0.532718753214854,1.91365299036192
NGC0499,36.5394061968147,31.5022109716814,20.797485674251,33.4603736485164,244.849216594417,246.196563900166,20.7977509175366,33.460231579636,-0.796622311019436,0.511447969211076
NGC0504,35.4891843759246,32.5533828345401,20.8659276580384,33.2046647753719,245.884704921997,244.962442026612,20.8661033029978,33.2043850798987,-0.529077392081749,1.00690370371126
NGC0507,33.5071556542742,31.5451856948383,20.9160622762852,33.2562728283508,244.7825640665,245.042414053117,20.9163431433083,33.2560034070633,-0.845527885129022,0.969916634764445
NGC0508,35.6114803560908,31.6247909191245,20.9190137442323,33.2809909625134,245.463336356013,245.203372135588,20.9189197771644,33.2807155244716,0.282800364088664,0.991576950673334
NGC0515,33.2462070788822,30.6141793953187,21.1603763059627,33.473324644916,250.675283787033,250.351766054957,21.1598626089513,33.4732892161335,1.54258703800966,0.127543616986259
NGC0517,37.0035444158472,30.4106624067843,21.182308328027,33.4301353005527,245.251658062606,245.67432105486,21.1824043998827,33.4296886597675,-0.28864042908071,1.60790682687093
NGC0523,34.7711548982026,30.8959431262285,21.336292968994,34.0253702153693,257.617609653562,244.542972336996,21.3352169983346,34.0249534172897,3.21032571024467,1.50047308642627
NGC0528,31.4646019926167,30.5778798577478,21.389877802324,33.6719519414451,245.660809893293,245.965351461408,21.3898048874477,33.6714879544081,0.218454844184164,1.67035333315368
NGC0529,32.9336757089656,31.2881016922027,21.4176079248471,34.7134466770758,245.286395198815,245.729207298969,21.4177199309641,34.7130395695579,-0.331454007092076,1.46558706449582
NGC0548,33.7335671241832,30.8769929453767,21.5104478756585,-1.22560849679582,250.33411472655,249.02447202197,21.5103884733183,-1.2255718809673,0.213799503767424,-0.131816982666777
NGC0551,34.6033060783009,32.4044470921673,21.9193334511912,37.1835130292215,248.208255878506,244.438975948191,21.9189672628041,37.1829445804018,1.05028402017726,2.04641575086555
NGC0570,33.4953455993514,30.8883063757098,22.2441775377734,-0.948983357199847,249.457626085924,249.00561703107,22.2442719569424,-0.948951769489993,-0.339862389003883,-0.11371575547563
NGC0647,40.9487830784439,34.4684774150873,24.9841323313611,-9.24229836066897,249.690115304794,250.015144690272,24.9840775467535,-9.24232697881527,0.194664183002285,0.103025326689021
NGC0660-1,51.0232276916504,70.2603302001953,25.7418341041496,13.6190088591953,159.315475463867,488.897399902344,25.7494072155776,13.6354262852412,-26.4947958317957,-59.1027337653664
NGC0660-2,35.0721574244048,5.42544282128741,25.7474785358764,13.6691031198024,112.138534545898,13.2214632034302,25.7611446386924,13.6534626431173,-47.8076864232729,56.3057160662503
NGC0675,37.1493244227957,32.1134378738527,27.2864906830002,13.0595604900968,249.437569384622,248.546212844676,27.2858498914995,13.0597613786385,2.24718224194257,-0.723198749832932
NGC0677,33.4395455388396,33.6515132673876,27.3086964047946,13.0552050377292,249.847869429018,250.23971321783,27.3084895218691,13.0554258109208,0.72552740642794,-0.794783489875783
NGC0681,32.2285940944729,31.8975642931397,27.2951422639171,-10.4267236083755,248.532683794597,243.171673437382,27.2951254971785,-10.4270002088913,0.0593634825482806,0.995761856579946
NGC0693,33.8830129061215,32.8920972790276,27.6302076866968,6.14512616729252,252.10076639352,249.89970622162,27.6290967731386,6.14496833311496,3.97630973641078,0.568203039195581
NGC0716,33.5913642523545,31.7716866983981,28.2487629465269,12.7084153620187,251.252450089584,248.933368784558,28.24837343367,12.7084721192585,1.36789393074216,-0.204326062961968
NGC0731,32.6954989915082,31.0494771687757,28.7341626314761,-9.01074927724992,250.644076960717,249.45424130041,28.7340828073939,-9.01071759677786,0.283820304466022,-0.114049699412533
NGC0741,32.8600116602654,32.1367747431239,29.0874675878464,5.62901845544692,248.974338077576,248.951890950596,29.0875090396882,5.62897565155776,-0.148507045059448,0.15409400096722
NGC0755,33.4726658376315,31.1087972317812,29.095017075864,-9.06155747179592,261.756282169054,240.721773260116,29.0933323738031,-9.06213773814539,5.98922528068461,2.08895885807223
NGC0759,41.5973866725902,32.6646512980193,29.4618203851868,36.3430168475828,250.068252139857,250.148478418415,29.4596031747792,36.3432248478491,6.42931148890971,-0.748800958851348
NGC0768,33.1959853874993,33.4111913504677,29.670670984124,0.529373894643696,251.869693084465,253.094511817594,29.6703295744306,0.529669126005879,1.22902237819542,-1.06283290385885
NGC0774,32.6467963171457,31.8902532102797,29.8946214551599,14.0081958060017,249.703526443531,249.111358191775,29.8946492146496,14.0082374270402,-0.0969622006454574,-0.14983573869003
NGC0776,37.6898788390223,33.1650049236846,29.9770522533807,23.6443972188316,249.280410517567,249.583817474916,29.9771103570962,23.6444097658785,-0.191613638732675,-0.0451693686613908
NGC0781,33.4965894127756,31.6497892304894,30.0374798251601,12.656008012661,249.181134863954,249.527812690987,30.0373237701706,12.6561580746991,0.548147602186175,-0.54022333715551
NGC0787,30.4053807188082,30.180808032818,30.2024427235541,-9.00247171510505,250.225636335796,250.581084753292,30.2024853319434,-9.00236383108327,-0.151500714794456,-0.388382478389104
NGC0810,33.6897898940449,31.8508703177746,31.3689597488466,13.2515897171109,247.26384532079,247.555571089351,31.3692195337879,13.2514866991319,-0.910323706558498,0.37086472435135
NGC0825,34.4930354812694,31.569783531856,32.1348904713747,6.32353228453749,251.475990346839,251.699918601161,32.1345059180393,6.32392178097212,1.37596801646291,-1.40218716465377
NGC0833,33.5275105408201,31.0225535843294,32.3366783219876,-10.1330440153224,248.560882530761,249.785440639549,32.3368534808069,-10.132971736143,-0.620736108425063,-0.260205045657358
NGC0835,33.532235560775,31.7195980162333,32.3526557397973,-10.1359735196102,251.148949838323,250.556910755726,32.3522930016022,-10.1357399390944,1.28547767074896,-0.840889856664262
NGC0842,32.4617333027272,31.7458422780949,32.4614440387692,-7.76250447131247,248.829790615486,249.269163111867,32.4616105782344,-7.76240695563411,-0.594048249194444,-0.351056442088904
NGC0873,33.4599966304568,31.4741764517414,34.1349914458474,-11.3481156929319,252.515135871223,244.131735301651,34.1345121554189,-11.3487342350828,1.69170884846595,2.22675174336615
NGC0911,40.2822680214158,35.3312661655047,36.4292484077837,41.9547053517126,250.220531011263,250.759547663408,36.4265479468911,41.9564559547775,7.22953128339042,-6.30217103350788
NGC0924,32.3207945664189,31.5797800982689,36.6951692230458,20.497449023129,249.121575046341,249.339698348367,36.6950679559394,20.4975997207148,0.341479937625683,-0.542511308874793
NGC0932,33.4846665116189,33.4983235257,36.9780975796192,20.3324075457341,249.920752415298,248.736203798434,36.9778708747915,20.3325205206898,0.765285147515264,-0.406709840513031
NGC0938,32.404603818071,31.7205867096859,37.139477937543,20.2836819620436,249.187107877507,248.935944097682,37.1396246145832,20.2837531712558,-0.495292158131207,-0.256353163899803
NGC0941,33.5606163704001,31.9443521748201,37.1163488831647,-1.15148037866532,248.768489798941,250.995523070289,37.1162163074151,-1.15126536862907,0.477176353318508,-0.77403613050846
NGC0955,33.4297309405796,31.6588617672127,37.6381808264914,-1.10853113648643,246.779672623064,247.273084587014,37.6382834895237,-1.1086090674075,-0.369517735311528,0.280551315837219
NGC0962,32.5419170543537,31.7857981858518,38.1656966709804,28.0706929328108,246.192800463528,244.951328017672,38.1658268584186,28.0700697883388,-0.413545620091826,2.24332009941008
NGC0976,34.5119923143124,31.5589532933851,38.5002770055391,20.9766344275952,250.952112074882,248.593516541278,38.4999395742445,20.9767162922231,1.13424574853969,-0.294712660573282
NGC0991,32.4839850096849,30.2353970219885,38.8863204627363,-7.15438527793965,249.376616970009,249.162946244813,38.886148360759,-7.15443437137682,0.614743184076871,0.1767363737887
NGC1015N,37.3279571533203,3.90200996398926,39.5504499621777,-1.32166189809351,251.71356273041,211.489979201375,39.5481430622337,-1.31871901429031,8.30264019986013,-10.5943816915398
NGC1015S,36.8926286010172,54.2803680169263,39.5472852623879,-1.33065267249616,234.855132982233,397.28961468738,39.5481740190125,-1.31867936786879,-3.1986764822458,-43.1038966585472
NGC1026,32.5787882802936,30.7719033152072,39.8298356351738,6.54401951073203,248.405154672038,248.345409220374,39.8300121229618,6.54401741184434,-0.63121641491973,0.00755599570751997
NGC1041,33.6183556021331,31.4146730831801,40.1052521991976,-5.44004660389807,249.563833291428,245.877194924725,40.1050240504239,-5.44047407137313,0.817635646431993,1.53888291019584
NGC1056,36.3122105575243,30.320935960275,40.7010392539795,28.5745630885424,242.020443644548,245.439931765571,40.7016504844605,28.5741179328416,-1.93241423554567,1.60256052308085
NGC1060,32.7650259157082,32.5943560648737,40.8125810000685,32.4252319927827,246.046586490025,244.860417916676,40.812663834221,32.4249307134457,-0.2517113156861,1.08460561338575
NGC1070,32.7805572154448,30.9926162186654,40.8427326649566,4.96832377703459,251.993885802712,249.552316199638,40.8424942327057,4.96838105970496,0.855130938537372,-0.20621761335029
NGC1093,32.4946680081881,31.4173065324057,42.066894602348,34.4203589932187,246.615664224428,245.052393152267,42.0669956281456,34.4198483140532,-0.300016410267427,1.83844499585462
NGC1094,33.4445278083157,30.8981313566504,41.8658003875816,-0.285112932498326,249.862023798586,248.482534523368,41.8658684830331,-0.285136382200613,-0.245140589915086,0.0844189282354524
NGC1132,34.6316740019108,31.7110424149047,43.2160109687367,-1.274505958359,248.224520158823,246.456089654132,43.2159130517201,-1.27468008339769,0.35241402850387,0.626850139263091
NGC1142,33.2466451554125,31.4173749745839,43.8010081473242,-0.183470715217962,258.282313091021,251.408089535637,43.8000114034719,-0.183345843757336,3.58825949652844,-0.449537258253729
NGC1167,37.6000130709431,30.584665616533,45.4261603279322,35.2062682486143,245.600718022709,244.089596668233,45.4263335858327,35.2056148011658,-0.509640761571825,2.35241081464892
NGC1211,33.7297922201128,30.0093441951617,46.7183742823897,-0.79444455721373,249.571462359824,249.810016922437,46.71839219387,-0.794366151131256,-0.0644751320333538,-0.282261896904812
NGC1259,41.5726825812169,32.5497953163836,49.3221590784948,41.3853649431434,249.580140059,248.077882151567,49.3219419859941,41.3853977882152,0.58636738403181,-0.118242258173495
NGC1260,38.7125915533937,30.6098582279251,49.3612810008827,41.4044361263776,247.152854016136,244.765181515919,49.3632122178274,41.4052321283546,-5.21463030540712,-2.86560711710138
NGC1270,37.4894646309842,31.5499626937709,49.7424259623975,41.4698819896372,250.599875715251,250.562728877349,49.7421300124285,41.4701632728877,0.798318650651891,-1.01261970208668
NGC1271,36.0283649356069,31.1701756001671,49.7970078791488,41.3530194932223,250.282760291469,248.163353166299,49.7968717239709,41.3531663353166,0.367937711589833,-0.528631539694402
NGC1277,33.8571387436573,30.6435378220793,49.9647800940955,41.5734289827284,254.394956180541,245.506999812418,49.9640025043819,41.5731786999812,2.09419501100288,0.901017889597711
NGC1278,35.5357045087023,47.6213973835974,49.9724454734746,41.5660626103843,250.320694800255,248.89422816611,49.9754979305116,41.5633794228159,-8.22208660757125,9.65947524621811
NGC1281,36.564745696695,32.4923078604662,50.0256148738046,41.6298869744057,251.407009813801,253.371671047265,50.0252172990186,41.6304651671047,1.06979336177886,-2.08149371656248
NGC1324,32.2761723082114,32.2625824961676,51.2567554523657,-5.74568962423641,246.101858270382,251.229592146112,51.257246329786,-5.74553960460409,-1.7582810221178,-0.540070676349913
NGC1349,37.6088271298248,31.0805144089797,52.8645044405713,4.3809052762043,249.137848553483,249.252142264933,52.8645993148467,4.38090812531719,-0.340549474343253,-0.0102568064249908
NGC1361,32.7231408948025,30.6492305544954,53.5738670167309,-6.26485881759283,249.889243211611,249.71771752322,53.5738549977168,-6.26496738766118,0.0430100443211378,0.390852246069073
NGC1488,38.5363820650275,33.2744702616507,60.0193101061292,18.5687651306282,235.626284582814,249.683938507885,60.0193873716266,18.5673683938551,-0.263677690437189,5.02825238318252
NGC1542,35.8902209147488,32.7454414845061,64.3090112029764,4.78193811291975,248.868101358316,248.377196489068,64.3090548870312,4.78166876548961,-0.156715254713553,0.969650748501039
NGC1550,66.9411301833535,15.7108241704353,64.9146703139398,2.40576856226957,248.826497395797,254.273884757221,64.9080373502604,2.40998738847572,23.8575488331942,-15.187774342164
NGC1590,34.647501297961,32.6316971622673,67.7927946674022,7.63079217652841,246.566620454849,249.612782738218,67.7928581438855,7.63095576114602,-0.226491584810364,-0.588904623402442
NGC1645,35.712304331649,32.5758270923226,71.0268178255077,-5.46567855621253,249.545860943103,249.114780846155,71.0265653770987,-5.46554925232018,0.90468246392834,-0.465494012455991
NGC1656,32.5961268903749,31.5345038395002,71.4725980300306,-5.13674152224494,250.318315305673,250.789398981326,71.4723006076974,-5.13643327785777,1.06642072783588,-1.10967979380412
NGC1659,31.9991303755136,31.3610559160669,71.6246662708537,-4.78860353047468,249.539179006074,243.812299937325,71.6246125945154,-4.78922259379097,0.192560151152816,2.2286279386293
NGC1665,33.2563886908776,31.4512453344734,72.0712500156336,-5.42732532250334,250.235502160751,246.795026888001,72.0710552463369,-5.4276711657408,0.698025688817144,1.24503565483884
NGC1666,32.0190042711439,31.3800402845671,72.1367785485184,-6.56976933997116,248.695576821538,248.16489430294,72.1368037118718,-6.56995841728661,-0.0899931682881892,0.680678335612939
NGC1667,32.256879046964,32.5709734482634,72.154965503994,-6.3197146732659,252.293113800539,248.135465198242,72.1545648373229,-6.31995973048168,1.43363403093985,0.882205976802197
NGC1677,30.1312476131827,30.5159634093735,72.7176453609905,-4.89256997902942,252.210116816783,249.481933768905,72.7170101138603,-4.89266510882181,2.27855671365426,0.342467252601253
NGC2253,38.3045365145549,33.3342201723806,100.924902804371,65.2068805025095,252.765066624607,243.382491746448,100.924441704228,65.2062259127476,0.696106139166983,2.35652314261188
NGC2276N1,66.6380761152772,26.5801626935658,112.101503913532,85.7557663220075,461.406380561138,215.280851216823,112.073974921004,85.7547332508257,7.33596494983352,3.71905625440831
NGC2276N2,14.6100569785551,54.2123324602746,111.908304160575,85.7436017452894,326.291394616105,397.989425817355,111.904572227508,85.7548305955207,0.994468050208222,-40.4238608329024
NGC2276N3,41.5560299034088,34.0230656680742,111.913636268388,85.7709826215757,398.569489742849,176.406421556898,111.898247088886,85.7645501899347,4.09146402678147,23.156753907557
NGC2276P1,67.6804740380824,19.0676182399797,111.993385019724,85.752601050017,361.916335091786,246.579819116962,111.975237698981,85.7559513601957,4.83453863591137,-12.0611166432298
NGC2276P2,23.6710071389854,38.668996004525,111.81852950042,85.7518359193734,256.925304235332,307.248764309382,111.820883912456,85.7546971858029,-0.62741237738112,-10.3005591464751
NGC2276P3,19.6616557715824,9.97491834756799,111.853438541416,85.7569870402852,292.472716653898,252.692810360693,111.855574143145,85.7634743995581,-0.567928463480865,-23.3544933822714
NGC2276P4,60.6332902751364,58.8944407926159,112.077498733314,85.7440808404757,380.697678617196,361.686997300306,112.059430829268,85.750656639985,4.81937591364294,-23.672878233657
NGC2276P5,56.591495513916,3.75044059753418,112.103574617025,85.7655361298865,472.356469130771,177.565980184716,112.076074665807,85.7648509388505,7.31079170750799,2.46668772959424
NGC2315,42.7010637917777,35.5752184415995,105.637944739942,50.5904620051227,248.730445027155,250.047893349358,105.637776955497,50.5906847893349,0.383467380469708,-0.802023164169441
NGC2333,35.5565446280615,31.5479286201859,107.08907459573,35.1699044246167,250.483109491506,248.678986729492,107.088771689051,35.1699978986729,0.891395253555948,-0.336506602423015
NGC2347,37.688808902014,31.7306717328856,109.017625516258,64.7115903069969,251.399807176659,246.568666515319,109.017194199732,64.7114219870555,0.663291860991698,0.605951788918446
NGC2410,36.5493860409402,31.593026164256,113.75963116095,32.8219870516632,248.230124974547,248.304882353047,113.759555541223,32.8220305881863,0.228771384283938,-0.156731483011185
NGC2431,35.499457944329,31.4859762575324,116.305938738318,53.0749672156271,247.494917048141,250.454323212323,116.305950508295,53.0752554323212,-0.0254555147150111,-1.03758009889532
NGC2445,38.75050139456,34.5153998541385,116.72978847261,39.0150353888484,250.950853285488,248.359022479707,116.729384914671,39.015105902248,1.12880177467804,-0.253848238557453
NGC2449,37.4625118650263,30.3347234576274,116.834638353452,26.9297482333312,248.582626490882,250.002606776834,116.834551615281,26.9303110708267,0.278395459217119,-2.02621498376487
NGC2476,31.5411430781761,31.407529950774,119.188402986303,39.9280207119961,249.322778516931,249.486837943191,119.188220390928,39.9279561930263,0.504084425756138,0.232268291128435
NGC2480,33.7679685274533,30.9895188697157,119.293367125669,23.7798617355268,246.643383136,245.706515460511,119.293667240546,23.7795352984981,-0.988690070739105,1.17517330336057
NGC2481,33.4852569091031,33.5376846991298,119.307479619008,23.767669206135,250.454296700838,248.574764928164,119.30719939575,23.7677551035448,0.923243289947994,-0.309230675306083
NGC2484,34.4682702048001,31.3143245774251,119.617219375711,37.7867411820417,249.03881088108,249.270029403751,119.617085419562,37.7866808725994,0.381114285851959,0.217113992243867
NGC2486,34.5813322856651,42.8550741182374,119.485567072768,25.1647055935565,250.730135823109,249.042284276747,119.485232577998,25.1608611902847,1.08992515850048,13.8398517787195
NGC2487,32.5467388714914,32.0336839548429,119.585409365872,25.1492924248495,247.916859802361,249.404380893416,119.58536580798,25.1493235062843,0.141943423210501,-0.111893165504284
NGC2507,32.6533180562482,32.7617042821353,120.405212205973,15.7097379550801,250.773399276189,252.365260779561,120.404853388812,15.710140674413,1.24348703932879,-1.44978959817834
NGC2513,35.5289298650309,31.6478546260703,120.602977032141,9.41350541473749,249.930884034959,249.051482830398,120.602737018776,9.41360838117994,0.85241221688892,-0.370679192831602
NGC2522,34.5854472919402,31.5164287530789,121.556162722231,17.7064680173237,250.232932222751,249.104266337381,121.555876804758,17.7066127693037,0.980540879698299,-0.521107128264475
NGC2526,33.8520639864499,30.541839727775,121.744276838211,8.00412488294335,251.095278778884,249.807791127976,121.744108403672,8.0040551510207,0.600457241001304,0.251034921560489
NGC2530,32.7437371016394,30.3298996953899,121.98193667214,17.8186377962314,247.269603662017,247.307087728463,121.981903118134,17.8183768661998,0.11500004411759,0.939348113571725
NGC2540,33.3453479125197,31.645591582482,123.193617241745,26.3619591837303,249.185364179968,249.684218958327,123.193502775352,26.3618482746308,0.36922574486294,0.399272758062352
NGC2543,33.6317730683872,30.5710566192137,123.241538842944,36.2547698379465,254.06450782529,248.041724303185,123.240856899647,36.2545153835383,1.97970161335218,0.916035869596499
NGC2553,32.3276745544772,30.7105789854755,124.395955110778,20.9032689385933,249.562329016056,249.350652321815,124.395807857168,20.9031066207742,0.495223514117536,0.584344148863636
NGC2554,33.2606239397254,30.7419849537628,124.473002124682,23.4723436838857,247.274211622208,249.644681796268,124.473102307978,23.4722020451336,-0.330816359252984,0.509899507321165
NGC2558,33.3014225831694,31.0737983195725,124.803276626183,20.5108046753689,249.109415792457,248.99413828927,124.803181956111,20.5107835896649,0.319206797221364,0.0759085343446486
NGC2565,33.4567125218538,31.5300829378372,124.951394965253,22.0312914785036,249.317634888505,250.359571097062,124.951236337171,22.0315579681307,0.529360525465437,-0.959362657462748
NGC2572,34.4089522679944,31.4197665861359,125.353067820775,19.1475705806223,249.074104034901,250.3007886779,125.352669034737,19.1478618354388,1.35620350147914,-1.04851733932065
NGC2577,34.0666088748048,31.5917723482833,125.681060458501,22.5532234384425,249.615121763853,249.834351779484,125.680980443864,22.5531424924129,0.266023531024123,0.291405706221326
NGC2592,32.5969146064489,30.7508501713305,126.783752613806,25.9705036747567,249.560624510266,249.572354926773,126.783530741739,25.9703523407577,0.718082968172514,0.544802396578348
NGC2595,35.2682368182247,28.264710504373,126.925708341619,21.4788314076171,250.336637734095,249.535164337937,126.924944612067,21.4790891711328,2.55848132388458,-0.927948656679689
NGC2596,33.188751824046,30.2373875342794,126.860557095902,17.2841445248816,251.374003603473,248.180000495862,126.86026726448,17.2839965839496,0.996277257498409,0.532587355260716
NGC2604,29.8898419856859,36.1178825372334,128.346632532827,29.5388802309482,260.602627949811,242.275476058958,128.345225091705,29.5381750334049,4.4082414658172,2.53871115593398
NGC2623,36.1723940241586,31.8034097877926,129.600005668743,25.7547160246352,246.584559535839,246.591627197463,129.600199325556,25.7542520179697,-0.627912065990076,1.6704239954521
NGC2638,33.3339282763149,33.6263270604433,130.607494181244,37.2212046499769,250.112568060385,247.959806686854,130.607290166584,37.2209266509067,0.584850710401149,1.00079665266719
NGC2639,37.6697872554262,31.7768604167985,130.908774151507,50.2054162872582,251.323200144849,249.080761133483,130.908355779476,50.2054863465893,0.963981204995858,-0.252213592193584
NGC2691,33.4364869714056,31.3183500118963,133.693061740205,39.5388724991426,247.483853017836,249.170168082662,133.693092108518,39.5388010853923,-0.0843113489113189,0.257089501150176
NGC2730,37.2113434970135,30.4199950597894,135.565993021225,16.8384209500043,249.425409039332,256.442582464065,135.565891773796,16.8390485429564,0.348862145342144,-2.25933462769916
NGC2748-1,31.4137166611438,37.9184267664631,138.438537545776,76.4926357118776,271.329476688259,79.4961885053651,138.436189676811,76.4757079899595,1.97661558738122,60.939798904883
NGC2748-2,52.074201115928,16.2122781896552,138.466048763367,76.4993252353057,319.717041015625,2.62734508514404,138.456178670068,76.4776845592065,8.30820730001443,77.9064339572585
NGC2748,35.6095862366502,31.8453632725979,138.42941932951,76.4752870453535,250.407161567597,251.890656912863,138.429109283843,76.4756190656913,0.26102182948759,-1.19527321605801
NGC2765,34.6329738707532,31.5074725633274,136.902855826075,3.39276318682315,249.897176927844,249.942774415005,136.902590282307,3.3929942774415,0.954281832188577,-0.831926226074486
NGC2767,37.4814395622046,33.4740375544542,137.549647733212,50.4011548993207,249.376564397919,249.833460285727,137.54947634356,50.4013843460286,0.393279887072534,-0.826008148408164
NGC2771,35.4783319709217,32.5368258332729,137.665392869992,50.3797213405092,248.947971029986,249.496008258961,137.665265202897,50.3798996008259,0.293084537336576,-0.641737139946486
NGC2780,31.7003980833345,31.4437612886736,138.184702023544,34.9257114839282,248.091562051833,250.455943438192,138.184876090095,34.9257338112478,-0.513778036056766,-0.0803783506569289
NGC2787,34.6969480045412,31.6028038523402,139.827683596668,69.2031396677368,249.651709678744,250.340292439369,139.827424829032,69.2033840292439,0.330750786056013,-0.879701425816393
NGC2793,25.4478657111016,29.9977110013049,139.196133296031,34.4300871419448,254.048025758111,254.522123708251,139.196615197424,34.4303622123708,-1.43092306962812,-0.990253533674945
NGC2805,34.8868877473474,31.429938823551,140.085234766828,64.1030699566834,249.628414266474,249.669841539043,140.084925567693,64.1030175133859,0.486156090291432,0.188795871122238
NGC2841,52.0213315005012,62.3357714143291,140.51681925875,50.9852243809484,248.3464507748,248.886960940225,140.511045354927,50.9765086960933,13.0876758533041,31.3764654784279
NGC2880,38.5088790818432,31.7235658218454,142.394131706595,62.4907088163705,249.025892928414,250.160012144123,142.393987761997,62.4906238270784,0.239352430019748,0.305961451681469
NGC2906,36.8747607286499,31.8904323846979,143.025878487381,8.4417655079221,249.117366048066,248.466697159423,143.025901539465,8.44174261308674,-0.0820883840477876,0.0824214072991936
NGC2916,36.2195340232283,31.0628957470839,143.74005197282,21.7052597186809,247.384855905203,251.620961163734,143.740152505559,21.7055043437564,-0.336256696626395,-0.880650271759009
NGC2918,33.8962828792068,29.3949402833788,143.933505409442,31.7056392477282,249.644083524684,249.269129001699,143.933469811398,31.7055564549942,0.10902734386215,0.298053842483625
NGC2926,33.6245401113515,31.5566168681203,144.379349576193,32.8413126222094,247.089911951505,248.519896111818,144.379367101635,32.8413877738012,-0.0530079355710892,-0.270545730407434
NGC3021E,16.1002069270754,21.773267092326,147.72942159051,33.5503375046341,205.79036292825,269.746661693244,147.737325830341,33.553864041187,-23.7136438550561,-12.6955315905064
NGC3021,42.8923442064757,32.443763939554,147.738394126676,33.5537797217005,250.136265522296,250.178039289535,147.738032626731,33.5537742578754,1.0845432402943,0.0196697701966286
NGC3021W,29.4959399179627,25.1451503260869,147.748442616421,33.5413250875549,185,243.073316059447,147.755815966846,33.5431920995883,-22.1236458925448,-6.7212433202684
NGC3057,38.048804996825,31.2304502411575,151.416526923289,80.285441613377,250.678092482856,231.255100881145,151.416623334872,80.2849919983981,-0.0585680711834713,1.61861392415972
NGC3106,36.8829061919427,31.2150877839424,151.021904100766,31.1854851276178,249.969965032049,249.745149763021,151.021839630317,31.1854998959873,0.198554851598826,-0.0531661300584574
NGC3158,37.022620728363,33.6192287612166,153.460477916095,38.7650777310906,248.883059524364,249.100692020345,153.460483326608,38.764915792303,-0.0151872743077464,0.582979635356651
NGC3160,36.5384987188447,31.114709531236,153.479395535777,38.8430009310349,248.588603324479,248.712292101783,153.479564870248,38.8429402964862,-0.474800599626424,0.218284375432631
NGC3182,35.3470939676881,31.2428247063259,154.887733318261,58.2057840303957,250.367949156754,249.208396381287,154.887500108354,58.2057374187261,0.442335574063664,0.16780201054587
NGC3220,32.5603731657331,32.6001603291994,155.936015843974,57.0270622761282,248.438952953994,249.500093630939,155.936194067245,57.0269455742891,-0.349188109415008,0.420126620852557
NGC3227f1,4.62097978591919,33.9118995666504,155.849564804685,19.8554627193072,50.940673706545,326.197043763823,155.876420465149,19.8651513404704,-90.9273832330451,-34.8790361875956
NGC3227f2,57.5195388793945,2.97706961631775,155.886478863444,19.8576353597372,286.345402901574,227.093249137206,155.87787778458,19.8651732764237,29.1213648203862,-27.13650007165
NGC3227f3,49.3235349168998,57.4485435411433,155.879929330421,19.8517187545681,210.924257514314,433.231644659459,155.878647033859,19.8630728791619,4.34163215813581,-40.8748485377089
NGC3300,35.2848142703824,31.4724407397003,159.160303748979,14.1711826903514,250.053347899114,249.951885771077,159.16011929911,14.1711466453901,0.643812495616473,0.129761860635824
NGC3303,35.9058313958761,31.3131772386272,159.250348705901,18.1359461847778,255.950967434068,254.607440800815,159.249679767107,18.1364199351801,2.28853606547653,-1.7055014483816
NGC3323,35.8094435901481,31.1963433910014,159.91257742307,25.3228371564159,249.29368727177,248.918266043304,159.912600986683,25.3227744431893,-0.0766779715144373,0.225767615712869
